"~start_node_id","~start_node_labels","~start_node_property_name","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_published_year","~end_node_property_isbn13","~end_node_property_description","~end_node_property_average_rating","~end_node_property_title","~start_node_property_published_year","~start_node_property_isbn13","~start_node_property_description","~start_node_property_average_rating","~start_node_property_title","~end_node_property_name"
"218","Author","Alice Hoffman","WROTE","3739","Book",1999,"9780425169698","A middle-aged woman, along with her fifteen-year-old daughter, returns to her small Massachusetts hometown for the funeral of the housekeeper who raised her and finds herself thrust into the lives of the people she left behind. Reprint.",3.69,"Here on Earth",,,,,,
"218","Author","Alice Hoffman","WROTE","3768","Book",2003,"9780425190371","Sorcery is the legacy of Gillian and Sally Owens, a legacy they both try to escape until they realize their magic is a gift, not an affliction.",3.79,"Practical Magic",,,,,,
"221","Author","Ian McEwan","WROTE","217","Book",2002,"9780099429791","Fledgling writer Briony Tallis, as a 13-year-old, irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",3.89,"Atonement",,,,,,
"221","Author","Ian McEwan","WROTE","303","Book",2004,"9780099481249","'The story of how an ordinary man can be driven to the brink of murder and madness by the delusions of another. It begins on a windy summer's day in the Chilterns when the calm, organized life of Joe Rose is shattered by a ballooning accident.'--Publisher's description.",3.63,"Enduring Love",,,,,,
"221","Author","Ian McEwan","WROTE","3340","Book",2003,"9780385721790","In 1935 England, thirteen-year-old Briony Tallis witnesses an event involving her sister Cecilia and her childhood friend Robbie Turner, and she becomes the victim of her own imagination, which leads her on a lifelong search for truth and absolution.",3.89,"Atonement",,,,,,
"221","Author","Ian McEwan","WROTE","6034","Book",2002,"9780679749844","While on holiday, a young couple meets the son of the local gentry and his wife and are drawn by sexual obsession into a nightmare of violence",3.42,"The Comfort of Strangers",,,,,,
"221","Author","Ian McEwan","WROTE","8888","Book",2006,"9781400076192","A successful, happily married neurosurgeon, Henry Perowne is drawn into a confrontation with Baxter, a small-time thug, following a minor motor vehicle accident on the way to his regular squash game, an encounter that has savage consequences when Baxter, believing that the doctor has humiliated him, visits the Perowne home that evening during a family reunion. Reader's Guide available. Reprint. 300,000 first printing.",3.63,"Saturday",,,,,,
"224","Author","Russell Hoban","WROTE","220","Book",1968,"9780099432449","Frances isn't happy, because it isn't her big birthday day, it is Gloria's. Frances isn't sure she will give Gloria her whole present and might keep half for herself. After all, little sisters aren't that good, they can't throw, they always break your crayons, pull your toys apart and put water in your mud pies. It isn't till Gloria makes her birthday cake wish, that Frances changes her mind!",4.22,"A Birthday for Frances",,,,,,
"224","Author","Russell Hoban","WROTE","3869","Book",2001,"9780439098267","Two discarded toy mice survive perilous adventures in a hostile world before finding security and happiness with old friends and new.",3.97,"The Mouse and His Child",,,,,,
"224","Author","Russell Hoban","WROTE","6760","Book",2000,"9780744578263","Washed up on the beach during a storm, the sea-thing child clings fearfully to the shore until he discovers his true destiny. Suggested level: primary.",3.79,"The Sea-thing Child",,,,,,
"224","Author","Russell Hoban","WROTE","6804","Book",2000,"9780747548317","In the aquarium at the London Zoo, three sea turtles swim endlessly in 'their little bedsitter of ocean'. Two lonely people, William G and Neaera H, become obsessed with the turtles' captivity, and resolve to rescue them and release them in to the sea. William's and Neaera's diaries tell the story of how they achieve the turtles' freedom, and in the process re-define their own lives.",4,"The Turtle Diary",,,,,,
"224","Author","Russell Hoban","WROTE","6809","Book",1983,"9780747556404","'Pilgermann here. I call myself Pilgermann, it's a convenience. I don't know what I am now .'",4,"Pilgermann",,,,,,
"224","Author","Russell Hoban","WROTE","6810","Book",2002,"9780747559047","The stunning and unique novel which is hailed as a modern classic.",4.03,"Riddley Walker",,,,,,
"224","Author","Russell Hoban","WROTE","9518","Book",2006,"9781567923223","In order to teach Tom a lesson for always playing, his aunt calls in Captain Najork to teach him a lesson, who with a team of four hired sportsmen challenges Tom to rounds of womble, muck, and sneedball.",4.27,"How Tom Beat Captain Najork and His Hired Sportsmen",,,,,,
"224","Author","Russell Hoban","WROTE","9519","Book",2006,"9781567923230","Tom finds that he can beat Captain Najork and his hired sportsmen at more than games.",4.2,"A Near Thing for Captain Najork",,,,,,
"227","Author","Herbert Asbury","WROTE","223","Book",2002,"9780099436744","The Gangs of New York is a tour through a now unrecognisable city of abysmal poverty and habitual violence cobbled from legend, memory, police records, the self-aggrandizements of aging crooks, popular journalism, and solid historical research. Asbury presents the definitive work on this subject, an illumination of the gangs of old New York that ultimately gave rise to the modem Mafia and its depiction in films like The Godfather.",3.59,"The Gangs of New York",,,,,,
"232","Author","Richard Brautigan","WROTE","229","Book",2002,"9780099437598","iDEATH is a place where the sun shines a different colour every day and where people travel to the length of their dreams. Rejecting the violence and hate of the old gang at the Forgotten Works, they lead gentle lives in watermelon sugar. In this book, Richard Brautigan discovers and expresses the mood of a new generation.",4.02,"In Watermelon Sugar",,,,,,
"232","Author","Richard Brautigan","WROTE","1962","Book",2001,"9780312277109","Completed prior to the author's 1984 suicide, a last unpublished novel explores what he terms the fragile and mysterious shadowland surrounding death and considers the protagonist's ruminations on another person's suicide. By the author of Trout Fishing in America. Reprint. 35,000 first printing.",3.78,"An Unfortunate Woman",,,,,,
"232","Author","Richard Brautigan","WROTE","3604","Book",1989,"9780395500767","Two novels and a collection of poetry offer a sixties counterculture look at America",4.15,"Richard Brautigan's Trout Fishing in America ; The Pill Versus the Springhill Mine Disaster ; And, In Watermelon Sugar",,,,,,
"232","Author","Richard Brautigan","WROTE","3608","Book",1991,"9780395547038","Richard Brautigan was the author of ten novels, including a contemporary classic, Trout Fishing in America, nine volumes of poetry, and a collection of stories.Here are three Brautigan novels--A Confederate General from B ig Sir, Dreaming of Babylon and The Hawkline Monster--reissues in a one-volume omnibus edition.",4.25,"Richard Brautigan's A Confederate General from Big Sur, Dreaming of Babylon, and The Hawkline Monster",,,,,,
"232","Author","Richard Brautigan","WROTE","3618","Book",1995,"9780395706749","Three unforgettable Brautigan masterpieces reissued in a one-volume omnibus edition. REVENGE OF THE LAWN: Originally published in 1971, these bizarre flashes of insight and humor cover everything from 'A High Building in Singapore' to the 'Perfect California Day.' This is Brautigan's only collection of stories and includes 'The Lost Chapters of TROUT FISHING IN AMERICA.' THE ABORTION: AN HISTORICAL ROMANCE 1966: A public library in California where none of the books have ever been published is full of romantic possibilities. But when the librarian and his girlfriend must travel to Tijuana, they have a series of strange encounters in Brautigan's 1971 novel. SO THE WIND WON'T BLOW IT ALL AWAY: It is 1979, and a man is recalling the events of his twelfth summer, when he bought bullets for his gun instead of a hamburger. Written just before his death, and published in 1982, this novel foreshadowed Brautigan's suicide.",4.29,"Revenge of the Lawn",,,,,,
"237","Author","Manuel Rivas","WROTE","234","Book",2003,"9780099448464","'It is the summer of 1936, the early months of the agonsing civil war that engulfs Spain and shakes the rest of the world. In a prison in the pilgrim city of Santiago de Compostela, an artist sketches the famouse porch of the cathedral, the Portico da Gloria. He uses a carpenter's pencil. But instead of reproducing the sculptured faces of the prophets and elders, he draws the faces of his fellow Republican prisoners. any years later in post Franco Spain, a survivor of that period, Doctor Daniel da Barca, returns from exile to his native Galicia, and the threads of past memories begin to be woven together. This poetic and moving novel conveys the horror and savagery of the tragedy that divided Spain, and the experiences of the men and women who lived through it. Yet in the process, it also relates one of the most beautiful love stories imaginable.'",3.6,"The Carpenter's Pencil",,,,,,
